- ΤΕΝΕΡΓ - 
Ημ/νία,Κλείσιμο,ΜΕΤ.%,Άνοιγμα,Υψηλό,Χαμηλό,Όγκος,Τζίρος
19/10/2010,"2,3600","-0,9652%","2,406","2,444","2,36",77.536,"184.822,73"
18/10/2010,"2,3830","-0,6669%","2,399","2,414","2,345",102.444,"244.606,46"
15/10/2010,"2,3990","1,6525%","2,353","2,452","2,353",138.700,"333.855,32"
14/10/2010,"2,3600","-2,2370%","2,421","2,421","2,345",208.995,"495.771,98"
13/10/2010,"2,4140","5,0022%","2,338","2,437","2,292",403.477,"956.918,78"
12/10/2010,"2,2990","7,4801%","2,139","2,33","2,124",684.510,"1.520.438,30"
11/10/2010,"2,1390","0,3754%","2,139","2,162","2,116",371.189,"793.589,48"
08/10/2010,"2,1310","-0,3740%","2,139","2,162","2,108",114.967,"244.667,49"
07/10/2010,"2,1390","0,3754%","2,139","2,177","2,116",317.876,"682.928,33"
06/10/2010,"2,1310","1,8156%","2,146","2,238","2,108",296.975,"638.855,06"
05/10/2010,"2,0930","0,7218%","2,101","2,154","2,078",186.311,"392.988,36"
04/10/2010,"2,0780","-1,0947%","2,101","2,146","2,078",115.585,"241.709,71"
01/10/2010,"2,1010","-0,3321%","2,101","2,131","2,101",91.679,"193.601,36"
30/9/2010,"2,1080","0,3332%","2,101","2,154","2,085",140.524,"295.966,42"
29/9/2010,"2,1010","-1,7765%","2,139","2,162","2,078",254.838,"539.794,71"
28/9/2010,"2,1390","-1,7455%","2,154","2,223","2,139",141.296,"305.707,48"
27/9/2010,"2,1770","-6,8862%","2,338","2,338","2,169",256.747,"568.308,43"
24/9/2010,"2,3380","9,3034%","2,169","2,338","2,139",245.674,"549.218,92"
23/9/2010,"2,1390","-3,4312%","2,2","2,231","2,131",109.958,"237.483,49"
22/9/2010,"2,2150","-2,0345%","2,269","2,284","2,215",92.530,"207.305,39"
21/9/2010,"2,2610","-1,0070%","2,284","2,322","2,238",102.950,"233.381,05"
20/9/2010,"2,2840","-4,4751%","2,391","2,391","2,284",182.385,"419.330,74"
17/9/2010,"2,3910","-3,0807%","2,46","2,467","2,383",120.098,"289.377,07"
16/9/2010,"2,4670","-1,2410%","2,452","2,505","2,444",14.435,"35.648,57"
15/9/2010,"2,4980","-0,9123%","2,521","2,521","2,421",98.438,"242.016,82"
14/9/2010,"2,5210","-2,6641%","2,62","2,62","2,521",12.705,"32.363,59"
13/9/2010,"2,5900","-1,1450%","2,635","2,635","2,551",12.745,"32.977,83"
10/9/2010,"2,6200","4,2579%","2,536","2,62","2,521",22.889,"58.928,05"
09/9/2010,"2,5130","2,4878%","2,498","2,528","2,46",36.125,"90.172,09"
08/9/2010,"2,4520","-1,8415%","2,505","2,505","2,414",35.427,"86.812,40"
07/9/2010,"2,4980","-4,3645%","2,582","2,605","2,49",45.210,"115.036,25"
06/9/2010,"2,6120","0,8494%","2,59","2,673","2,582",110.344,"289.084,89"
03/9/2010,"2,5900","-0,8423%","2,597","2,651","2,59",50.788,"132.327,20"
02/9/2010,"2,6120","2,0711%","2,559","2,658","2,559",63.791,"166.851,52"
01/9/2010,"2,5590","-1,4632%","2,559","2,612","2,536",28.383,"72.860,55"
31/8/2010,"2,5970","-1,4421%","2,551","2,597","2,536",21.672,"55.655,21"
30/8/2010,"2,6350","1,4632%","2,597","2,673","2,597",27.617,"72.308,53"
27/8/2010,"2,5970","-2,5881%","2,605","2,681","2,574",45.858,"120.220,21"
26/8/2010,"2,6660","1,7557%","2,605","2,666","2,605",31.611,"83.234,09"
25/8/2010,"2,6200","-0,8702%","2,597","2,673","2,597",45.446,"119.312,38"
24/8/2010,"2,6430","-4,4123%","2,75","2,75","2,635",55.521,"147.855,70"
23/8/2010,"2,7650","-2,7094%","2,773","2,849","2,742",54.380,"151.392,81"
20/8/2010,"2,8420","-2,1013%","2,857","2,872","2,735",67.677,"191.649,17"
19/8/2010,"2,9030","0,7986%","2,857","2,918","2,826",37.241,"107.528,60"
18/8/2010,"2,8800","0,5236%","2,91","2,918","2,849",139.117,"402.611,98"
17/8/2010,"2,8650","1,9210%","2,849","2,88","2,842",19.960,"57.179,65"
16/8/2010,"2,8110","0,0000%","2,849","2,849","2,811",30.351,"85.423,86"
13/8/2010,"2,8110","0,8250%","2,826","2,826","2,78",27.021,"75.668,21"
12/8/2010,"2,7880","0,2878%","2,75","2,849","2,75",36.466,"101.773,05"
11/8/2010,"2,7800","1,0909%","2,643","2,803","2,643",17.139,"47.240,80"
10/8/2010,"2,7500","-0,2539%","2,727","2,788","2,673",64.096,"175.353,24"
09/8/2010,"2,7570","-0,2893%","2,819","2,819","2,735",22.305,"61.486,56"
06/8/2010,"2,7650","-2,9484%","2,903","2,903","2,75",30.462,"84.590,09"
05/8/2010,"2,8490","-3,1282%","2,956","2,956","2,811",48.727,"141.728,58"
04/8/2010,"2,9410","0,0000%","2,956","2,956","2,872",28.851,"84.645,48"
03/8/2010,"2,9410","-0,5074%","2,994","3,002","2,91",57.203,"169.223,51"
02/8/2010,"2,9560","2,3900%","2,811","3,01","2,811",83.263,"247.040,96"
30/7/2010,"2,8870","0,5223%","2,796","2,887","2,78",47.773,"134.864,35"
29/7/2010,"2,8720","5,3172%","2,742","2,903","2,742",84.979,"241.725,49"
28/7/2010,"2,7270","4,6833%","2,605","2,742","2,597",111.237,"298.031,90"
27/7/2010,"2,6050","6,5876%","2,49","2,605","2,482",304.271,"772.436,32"
26/7/2010,"2,4440","-0,6504%","2,46","2,498","2,421",202.140,"495.625,21"
23/7/2010,"2,4600","-1,7964%","2,536","2,536","2,46",60.929,"151.446,12"
22/7/2010,"2,5050","2,1615%","2,452","2,521","2,444",218.037,"539.333,13"
21/7/2010,"2,4520","0,0000%","2,475","2,498","2,429",84.111,"206.913,37"
20/7/2010,"2,4520","-3,8808%","2,551","2,559","2,452",64.435,"161.422,45"
19/7/2010,"2,5510","-0,3126%","2,536","2,59","2,521",157.881,"402.901,53"
16/7/2010,"2,5590","-1,7658%","2,605","2,689","2,559",148.663,"387.563,51"
15/7/2010,"2,6050","4,9557%","2,505","2,643","2,505",416.123,"1.055.200,54"
14/7/2010,"2,4820","0,6080%","2,49","2,513","2,46",172.182,"427.076,63"
13/7/2010,"2,4670","0,6117%","2,452","2,49","2,429",117.403,"289.560,37"
12/7/2010,"2,4520","-0,9293%","2,46","2,521","2,452",22.261,"54.955,05"
09/7/2010,"2,4750","-1,8247%","2,544","2,551","2,444",21.692,"54.221,72"
08/7/2010,"2,5210","1,2450%","2,513","2,521","2,46",66.011,"166.263,25"
07/7/2010,"2,4900","1,2195%","2,46","2,49","2,444",14.184,"35.124,56"
06/7/2010,"2,4600","0,6547%","2,467","2,482","2,437",89.117,"218.680,88"
05/7/2010,"2,4440","1,8758%","2,414","2,444","2,391",26.003,"63.028,86"
02/7/2010,"2,3990","-1,5593%","2,437","2,467","2,383",86.698,"209.624,53"
01/7/2010,"2,4370","-0,6117%","2,444","2,49","2,406",97.515,"238.499,44"
30/6/2010,"2,4520","-2,7370%","2,521","2,59","2,452",50.743,"127.190,86"
29/6/2010,"2,5210","0,3183%","2,49","2,567","2,49",68.403,"173.879,97"
28/6/2010,"2,5130","-1,4896%","2,574","2,59","2,505",32.979,"83.710,40"
25/6/2010,"2,5510","-0,6233%","2,597","2,597","2,536",27.136,"69.518,60"
24/6/2010,"2,5670","0,0000%","2,605","2,605","2,536",75.572,"193.832,85"
23/6/2010,"2,5670","-5,3466%","2,689","2,719","2,567",52.103,"138.870,18"
22/6/2010,"2,7120","0,5562%","2,712","2,735","2,697",92.048,"249.896,36"
21/6/2010,"2,6970","1,4673%","2,689","2,765","2,689",82.537,"225.085,08"
18/6/2010,"2,6580","2,0345%","2,643","2,689","2,597",147.055,"387.497,15"
17/6/2010,"2,6050","0,0000%","2,605","2,635","2,597",15.483,"40.465,37"
16/6/2010,"2,6050","-1,4378%","2,673","2,673","2,605",58.269,"154.169,57"
15/6/2010,"2,6430","-2,5442%","2,635","2,765","2,635",124.776,"340.505,70"
14/6/2010,"2,7120","4,4282%","2,597","2,727","2,559",200.155,"528.431,75"
11/6/2010,"2,5970","0,0000%","2,635","2,643","2,582",94.658,"246.318,13"
10/6/2010,"2,5970","-1,4421%","2,643","2,643","2,59",89.268,"233.210,50"
09/6/2010,"2,6350","1,7375%","2,597","2,658","2,582",30.826,"80.807,30"
08/6/2010,"2,5900","0,0000%","2,574","2,666","2,536",112.753,"290.457,50"
07/6/2010,"2,5900","-1,4460%","2,536","2,628","2,536",41.569,"107.349,79"
04/6/2010,"2,6280","-6,5101%","2,803","2,811","2,628",83.899,"225.638,63"
03/6/2010,"2,8110","-0,5308%","2,796","2,895","2,788",15.664,"44.155,90"
02/6/2010,"2,8260","3,6304%","2,727","2,826","2,727",32.094,"88.406,69"
01/6/2010,"2,7270","-2,4678%","2,712","2,796","2,681",44.982,"122.567,25"
31/5/2010,"2,7960","-3,6858%","2,857","2,857","2,796",18.865,"53.161,21"
28/5/2010,"2,9030","0,7986%","2,895","2,979","2,872",25.636,"74.703,94"
27/5/2010,"2,8800","-0,7923%","2,903","2,979","2,857",53.331,"156.605,72"
26/5/2010,"2,9030","1,6101%","2,826","2,903","2,819",71.962,"205.182,00"
25/5/2010,"2,8570","-4,0953%","2,834","2,925","2,826",24.717,"70.739,20"
21/5/2010,"2,9790","4,2702%","2,857","2,979","2,826",117.546,"341.929,79"
20/5/2010,"2,8570","3,8909%","2,75","2,895","2,735",101.712,"284.569,67"
19/5/2010,"2,7500","3,1508%","2,651","2,796","2,536",104.465,"280.213,42"
18/5/2010,"2,6660","-0,2619%","2,742","2,75","2,658",72.936,"197.207,13"
17/5/2010,"2,6730","-4,6379%","2,719","2,75","2,643",194.889,"524.414,85"
14/5/2010,"2,8030","-3,4447%","2,895","2,895","2,788",80.525,"227.093,88"
13/5/2010,"2,9030","-2,0580%","3,002","3,002","2,834",162.711,"474.719,98"
12/5/2010,"2,9640","-2,9787%","3,055","3,101","2,964",90.052,"272.373,17"
11/5/2010,"3,0550","-2,7070%","3,078","3,14","3,002",84.814,"257.914,76"
10/5/2010,"3,1400","3,5279%","3,17","3,208","3,124",155.890,"493.589,85"
07/5/2010,"3,0330","-0,7201%","2,933","3,117","2,933",132.028,"404.163,91"
06/5/2010,"3,0550","3,0702%","2,964","3,055","2,903",97.111,"288.622,23"
05/5/2010,"2,9640","-0,5035%","2,918","3,04","2,788",167.087,"494.079,18"
04/5/2010,"2,9790","-7,1384%","3,208","3,208","2,979",100.477,"306.583,02"
03/5/2010,"3,2080","0,6905%","3,269","3,315","3,132",175.491,"563.980,20"
30/4/2010,"3,1860","1,9846%","3,186","3,308","3,14",202.918,"651.561,34"
29/4/2010,"3,1240","4,3420%","2,994","3,178","2,994",523.491,"1.618.502,21"
28/4/2010,"2,9940","-1,7717%","2,872","3,117","2,865",389.196,"1.156.214,41"
27/4/2010,"3,0480","-9,3127%","3,239","3,239","2,948",172.633,"533.203,72"
26/4/2010,"3,3610","-2,2112%","3,468","3,483","3,277",134.491,"445.749,22"
23/4/2010,"3,4370","-2,1912%","3,376","3,636","3,323",201.773,"701.221,13"
22/4/2010,"3,5140","-5,5376%","3,728","3,758","3,422",219.603,"773.281,10"
21/4/2010,"3,7200","-5,4398%","3,873","3,911","3,72",126.039,"472.351,48"
20/4/2010,"3,9340","-0,9567%","3,896","3,934","3,858",55.716,"217.182,17"
19/4/2010,"3,9720","-1,1448%","4,018","4,018","3,858",51.483,"202.295,13"
16/4/2010,"4,0180","-1,1319%","4,056","4,079","3,949",33.046,"132.712,64"
15/4/2010,"4,0640","-1,8357%","4,087","4,125","4,056",31.517,"128.220,03"
14/4/2010,"4,1400","-1,4520%","4,125","4,14","4,048",14.208,"58.028,23"
13/4/2010,"4,2010","-1,7999%","4,308","4,308","4,125",12.991,"54.320,83"
12/4/2010,"4,2780","2,3935%","4,316","4,316","4,201",80.747,"345.450,89"
09/4/2010,"4,1780","3,9821%","3,98","4,194","3,98",79.804,"322.500,47"
08/4/2010,"4,0180","1,1581%","3,896","4,018","3,804",40.148,"158.116,94"
07/4/2010,"3,9720","-5,1123%","4,117","4,117","3,972",291.154,"1.178.532,71"
06/4/2010,"4,1860","1,6760%","4,148","4,186","4,087",491.809,"2.022.189,68"
01/4/2010,"4,1170","0,0000%","4,064","4,125","4,064",9.091,"37.256,33"
31/3/2010,"4,1170","-0,1939%","4,148","4,148","4,071",33.307,"136.335,55"
30/3/2010,"4,1250","-0,5545%","4,178","4,178","4,087",121.584,"496.988,90"
29/3/2010,"4,1480","-1,2616%","4,201","4,255","4,117",22.398,"93.362,17"
26/3/2010,"4,2010","4,5545%","4,117","4,247","4,025",628.890,"2.574.093,88"
24/3/2010,"4,0180","0,0000%","4,018","4,048","3,987",550.248,"2.214.943,94"
23/3/2010,"4,0180","-2,9469%","4,14","4,163","3,972",85.925,"346.639,18"
22/3/2010,"4,1400","0,3636%","4,048","4,14","3,987",12.718,"51.993,47"
19/3/2010,"4,1250","1,9022%","3,98","4,125","3,972",27.934,"113.749,25"
18/3/2010,"4,0480","-0,5650%","4,01","4,048","3,896",97.800,"387.784,14"
17/3/2010,"4,0710","-2,5610%","4,178","4,178","4,064",105.617,"431.895,13"
16/3/2010,"4,1780","-2,4971%","4,285","4,285","4,102",132.284,"553.353,77"
15/3/2010,"4,2850","-0,5339%","4,278","4,316","4,201",168.009,"715.305,99"
12/3/2010,"4,3080","0,3494%","4,216","4,4","4,216",74.521,"322.453,14"
11/3/2010,"4,2930","-1,2195%","4,346","4,392","4,201",147.433,"631.499,87"
10/3/2010,"4,3460","2,3311%","4,224","4,354","4,201",103.058,"440.040,64"
09/3/2010,"4,2470","-41,3398%","4,354","4,354","4,209",45.046,"191.243,47"
08/3/2010,"7,2400","72,3399%","7,25","7,35","7,21",100.853,"647.802,27"
05/3/2010,"4,2010","4,7631%","4,079","4,201","3,972",136.348,"562.146,34"
04/3/2010,"4,0100","2,9261%","3,918","4,018","3,85",78.164,"309.825,54"
03/3/2010,"3,8960","0,9850%","3,827","3,918","3,812",74.518,"288.314,57"
02/3/2010,"3,8580","2,4429%","3,728","3,865","3,72",205.527,"776.587,05"
01/3/2010,"3,7660","0,2129%","3,812","3,842","3,735",107.096,"403.116,78"
26/2/2010,"3,7580","-1,4166%","3,812","3,812","3,758",63.213,"239.416,52"
25/2/2010,"3,8120","-0,7808%","3,75","3,835","3,743",168.187,"637.235,91"
24/2/2010,"3,8420","-1,3860%","3,827","3,88","3,827",36.674,"141.069,06"
23/2/2010,"3,8960","-3,0363%","3,941","3,972","3,896",77.267,"304.142,21"
22/2/2010,"4,0180","0,0000%","3,972","4,048","3,903",267.714,"1.073.008,80"
19/2/2010,"4,0180","2,1352%","3,957","4,018","3,918",29.381,"116.431,45"
18/2/2010,"3,9340","0,0000%","3,819","3,957","3,819",55.830,"217.800,81"
17/2/2010,"3,9340","0,5881%","3,819","3,934","3,819",81.747,"313.465,29"
16/2/2010,"3,9110","-0,7612%","3,75","3,911","3,75",49.962,"191.106,26"
12/2/2010,"3,9410","3,3841%","3,766","3,941","3,705",19.165,"72.532,66"
11/2/2010,"3,8120","1,2215%","3,743","3,873","3,735",44.007,"166.909,75"
10/2/2010,"3,7660","1,6464%","3,804","3,941","3,766",89.736,"346.584,42"
09/2/2010,"3,7050","1,4790%","3,651","3,804","3,529",94.743,"349.598,69"
08/2/2010,"3,6510","-7,1937%","3,88","3,934","3,651",153.428,"576.453,83"
05/2/2010,"3,9340","-6,8655%","4,125","4,125","3,865",111.838,"439.723,25"
04/2/2010,"4,2240","-4,0000%","4,4","4,4","4,216",75.624,"323.505,49"
03/2/2010,"4,4000","-0,3398%","4,453","4,469","4,385",34.485,"152.516,40"
02/2/2010,"4,4150","-1,3628%","4,43","4,469","4,354",37.635,"166.047,80"
01/2/2010,"4,4760","0,1566%","4,4","4,568","4,4",14.593,"65.794,68"
29/1/2010,"4,4690","1,2231%","4,415","4,583","4,362",74.346,"332.511,15"
28/1/2010,"4,4150","0,0000%","4,415","4,415","4,216",59.200,"255.954,95"
27/1/2010,"4,4150","-0,3386%","4,415","4,423","4,324",39.207,"171.176,43"
26/1/2010,"4,4300","-0,6949%","4,43","4,507","4,415",34.570,"153.270,91"
25/1/2010,"4,4610","-1,0206%","4,43","4,537","4,43",52.291,"233.499,14"
22/1/2010,"4,5070","-0,9886%","4,552","4,552","4,43",195.285,"879.125,62"
21/1/2010,"4,5520","-3,1077%","4,491","4,621","4,43",163.837,"736.571,58"
20/1/2010,"4,6980","-2,0638%","4,683","4,713","4,507",222.154,"1.035.499,17"
19/1/2010,"4,7970","2,6096%","4,683","4,797","4,438",165.570,"766.379,92"
18/1/2010,"4,6750","-2,7055%","4,675","4,751","4,644",79.574,"374.226,61"
15/1/2010,"4,8050","-0,6205%","4,843","4,851","4,705",50.227,"239.361,46"
14/1/2010,"4,8350","-2,4808%","4,82","4,98","4,797",37.018,"182.287,89"
13/1/2010,"4,9580","1,5775%","4,812","4,958","4,774",44.425,"217.859,60"
12/1/2010,"4,8810","-3,1740%","5,018","5,026","4,812",41.258,"201.405,84"
11/1/2010,"5,0410","4,0884%","4,874","5,072","4,812",37.427,"185.987,46"
08/1/2010,"4,8430","-0,1649%","4,881","4,881","4,736",76.428,"367.434,72"
07/1/2010,"4,8510","0,8105%","4,812","4,889","4,797",72.146,"350.282,93"
05/1/2010,"4,8120","0,3127%","4,812","4,866","4,789",53.949,"260.057,57"
04/1/2010,"4,7970","-0,6421%","4,828","4,828","4,789",6.676,"32.070,50"
31/12/2009,"4,8280","-0,4741%","4,805","4,889","4,797",4.153,"20.145,63"
30/12/2009,"4,8510","0,8105%","4,812","4,904","4,789",30.136,"145.831,62"
29/12/2009,"4,8120","-5,1262%","5,072","5,156","4,812",78.127,"394.913,40"
28/12/2009,"5,0720","2,4646%","5,095","5,095","4,881",58.265,"289.944,79"
23/12/2009,"4,9500","0,7941%","4,927","4,95","4,866",49.232,"241.572,67"
22/12/2009,"4,9110","0,4500%","4,889","4,942","4,698",111.948,"542.900,54"
21/12/2009,"4,8890","-1,9848%","4,812","4,965","4,812",63.237,"309.146,22"
18/12/2009,"4,9880","-0,7561%","5,026","5,041","4,728",283.143,"1.408.643,39"
17/12/2009,"5,0260","0,0000%","5,011","5,041","4,927",159.231,"800.025,34"
16/12/2009,"5,0260","-0,4555%","4,95","5,08","4,95",16.213,"81.213,11"
15/12/2009,"5,0490","-2,5101%","5,217","5,217","4,996",50.406,"257.436,75"
14/12/2009,"5,1790","0,0000%","5,041","5,255","5,041",129.680,"686.791,82"
11/12/2009,"5,1790","3,5179%","5,041","5,179","4,95",62.772,"316.344,01"
10/12/2009,"5,0030","5,6377%","4,736","5,095","4,736",63.555,"310.233,46"
09/12/2009,"4,7360","-2,3706%","4,736","4,958","4,721",85.980,"413.830,97"
08/12/2009,"4,8510","-4,9383%","5,118","5,118","4,82",49.526,"243.372,41"
07/12/2009,"5,1030","5,1948%","4,851","5,103","4,736",181.935,"896.728,37"
04/12/2009,"4,8510","1,6129%","4,683","4,851","4,683",31.284,"148.920,85"
03/12/2009,"4,7740","-0,7897%","4,874","4,927","4,713",102.937,"496.797,35"
02/12/2009,"4,8120","3,2618%","4,583","4,812","4,583",46.512,"219.953,72"
01/12/2009,"4,6600","5,1919%","4,545","4,675","4,545",90.775,"418.412,87"
30/11/2009,"4,4300","2,8319%","4,354","4,507","4,354",90.910,"402.780,37"
27/11/2009,"4,3080","-1,2380%","4,362","4,362","4,087",25.052,"106.467,56"
26/11/2009,"4,3620","-3,0451%","4,552","4,552","4,278",109.062,"482.084,64"
25/11/2009,"4,4990","-1,6827%","4,469","4,499","4,339",93.105,"411.571,91"
24/11/2009,"4,5760","-1,8026%","4,552","4,621","4,522",19.566,"89.077,49"
23/11/2009,"4,6600","1,6801%","4,583","4,667","4,491",27.016,"124.891,77"
20/11/2009,"4,5830","0,0000%","4,545","4,583","4,499",61.227,"279.025,03"
19/11/2009,"4,5830","-0,8223%","4,53","4,606","4,514",11.894,"54.358,97"
18/11/2009,"4,6210","0,6535%","4,514","4,621","4,507",25.479,"116.987,93"
17/11/2009,"4,5910","1,0121%","4,545","4,652","4,469",54.212,"248.258,64"
16/11/2009,"4,5450","-1,6447%","4,652","4,652","4,423",71.406,"322.062,17"
13/11/2009,"4,6210","0,0000%","4,568","4,797","4,568",53.165,"249.352,95"
12/11/2009,"4,6210","-2,2631%","4,744","4,751","4,621",45.643,"214.323,48"
11/11/2009,"4,7280","-0,1689%","4,637","4,736","4,637",19.536,"91.500,28"
10/11/2009,"4,7360","-0,3157%","4,759","4,759","4,705",24.800,"117.362,32"
09/11/2009,"4,7510","0,6355%","4,789","4,789","4,751",83.817,"398.495,58"
06/11/2009,"4,7210","1,8115%","4,637","4,782","4,637",59.398,"278.927,89"
05/11/2009,"4,6370","-1,1301%","4,599","4,69","4,599",39.214,"182.728,36"
04/11/2009,"4,6900","-0,1703%","4,698","4,744","4,66",36.923,"173.577,65"
03/11/2009,"4,6980","-2,2268%","4,782","4,797","4,629",36.394,"170.564,94"
02/11/2009,"4,8050","-3,2226%","4,812","4,866","4,728",29.483,"140.834,00"
30/10/2009,"4,9650","2,6887%","4,889","4,965","4,835",153.125,"737.448,71"
29/10/2009,"4,8350","-0,1652%","4,843","4,843","4,683",45.693,"216.736,44"
27/10/2009,"4,8430","0,6442%","4,751","4,843","4,736",33.936,"162.212,29"
26/10/2009,"4,8120","-2,1752%","4,751","4,858","4,751",23.867,"114.636,42"
23/10/2009,"4,9190","-0,6263%","4,919","4,973","4,866",35.325,"173.815,55"
22/10/2009,"4,9500","0,6302%","4,82","4,95","4,782",13.671,"66.664,31"
21/10/2009,"4,9190","-2,4202%","5,026","5,026","4,889",54.122,"268.393,58"
20/10/2009,"5,0410","0,1391%","5,041","5,087","5,011",96.227,"487.481,56"
19/10/2009,"5,0340","2,5046%","4,835","5,034","4,835",28.415,"140.610,55"
16/10/2009,"4,9110","0,1427%","4,904","4,965","4,851",103.135,"507.574,53"
15/10/2009,"4,9040","-4,8875%","5,194","5,21","4,904",60.734,"307.334,74"
14/10/2009,"5,1560","0,7425%","5,171","5,21","5,118",53.441,"276.642,68"
13/10/2009,"5,1180","-3,1782%","5,194","5,255","5,118",38.594,"199.965,36"
12/10/2009,"5,2860","4,8601%","5,11","5,347","5,057",131.189,"686.308,09"
09/10/2009,"5,0410","1,3674%","5,034","5,194","4,889",94.930,"477.306,04"
08/10/2009,"4,9730","0,9336%","4,965","5,011","4,927",41.496,"206.534,88"
07/10/2009,"4,9270","-0,6253%","4,973","5,026","4,812",33.738,"166.946,67"
06/10/2009,"4,9580","-0,1410%","4,965","5,171","4,911",152.274,"765.770,18"
05/10/2009,"4,9650","5,8635%","4,927","5,018","4,828",136.126,"673.287,12"
02/10/2009,"4,6900","1,6472%","4,583","4,736","4,545",100.345,"469.274,67"
01/10/2009,"4,6140","0,6764%","4,583","4,667","4,583",118.009,"544.534,90"
30/9/2009,"4,5830","-2,1354%","4,583","4,675","4,568",54.458,"250.289,70"
29/9/2009,"4,6830","2,5175%","4,514","4,782","4,514",194.781,"911.600,53"
28/9/2009,"4,5680","0,1754%","4,552","4,583","4,537",19.638,"89.523,12"
25/9/2009,"4,5600","-0,5019%","4,583","4,599","4,53",41.592,"189.806,04"
24/9/2009,"4,5830","-4,0008%","4,774","4,774","4,583",58.948,"276.603,48"
23/9/2009,"4,7740","4,3269%","4,583","4,965","4,583",288.865,"1.387.924,35"
22/9/2009,"4,5760","0,1751%","4,499","4,675","4,499",166.537,"766.865,83"
21/9/2009,"4,5680","4,0073%","4,392","4,583","4,392",105.560,"479.344,18"
18/9/2009,"4,3920","6,0870%","4,125","4,407","4,125",147.295,"634.345,86"
17/9/2009,"4,1400","0,1694%","4,155","4,178","4,125",42.282,"175.134,73"
16/9/2009,"4,1330","1,8984%","4,041","4,155","4,041",83.885,"345.547,19"
15/9/2009,"4,0560","0,9457%","3,995","4,094","3,995",30.493,"123.374,34"
14/9/2009,"4,0180","-2,5939%","3,995","4,148","3,972",32.957,"132.435,22"
11/9/2009,"4,1250","1,9022%","4,087","4,133","4,041",57.663,"234.929,01"
10/9/2009,"4,0480","-1,5085%","4,048","4,11","4,048",28.901,"117.661,20"
09/9/2009,"4,1100","1,5316%","4,048","4,155","4,048",49.578,"204.096,05"
08/9/2009,"4,0480","1,9134%","3,987","4,14","3,987",151.867,"617.401,43"
07/9/2009,"3,9720","0,7866%","3,949","4,025","3,911",71.584,"284.577,72"
04/9/2009,"3,9410","-1,1537%","3,987","3,987","3,88",40.081,"157.592,09"
03/9/2009,"3,9870","-5,0940%","4,178","4,201","3,88",330.007,"1.319.721,73"
02/9/2009,"4,2010","0,0000%","4,201","4,316","4,163",128.647,"540.574,66"
01/9/2009,"4,2010","0,5505%","4,125","4,27","4,125",250.839,"1.052.830,42"
31/8/2009,"4,1780","-0,7365%","4,201","4,232","4,14",33.015,"138.260,68"
28/8/2009,"4,2090","0,7420%","4,194","4,262","4,125",74.834,"314.700,64"
27/8/2009,"4,1780","-2,1546%","4,224","4,255","4,178",41.007,"172.748,07"
26/8/2009,"4,2700","0,7313%","4,224","4,3","4,209",45.899,"195.541,40"
25/8/2009,"4,2390","0,9045%","4,186","4,239","4,178",69.523,"292.454,21"
24/8/2009,"4,2010","-0,8964%","4,201","4,239","4,148",83.891,"352.521,37"
21/8/2009,"4,2390","2,5647%","4,125","4,255","4,125",177.980,"748.456,24"
20/8/2009,"4,1330","1,3239%","4,079","4,148","4,025",26.989,"111.180,65"
19/8/2009,"4,0790","-0,1957%","3,98","4,11","3,98",15.526,"63.063,80"
18/8/2009,"4,0870","0,5659%","4,048","4,117","4,048",63.590,"259.855,18"
17/8/2009,"4,0640","0,3953%","3,926","4,087","3,911",81.134,"328.110,11"
14/8/2009,"4,0480","2,1191%","4,01","4,048","3,941",21.275,"85.363,56"
13/8/2009,"3,9640","0,9679%","3,941","3,987","3,941",19.494,"77.321,02"
12/8/2009,"3,9260","0,5893%","3,873","3,934","3,858",26.384,"103.228,90"
11/8/2009,"3,9030","-0,9642%","3,941","4,003","3,873",37.671,"148.220,23"
10/8/2009,"3,9410","-0,7805%","3,972","3,972","3,865",45.808,"179.851,80"
07/8/2009,"3,9720","-1,1448%","3,957","4,003","3,911",26.583,"105.345,31"
06/8/2009,"4,0180","-0,7411%","4,048","4,048","3,941",11.111,"44.385,96"
05/8/2009,"4,0480","-1,8667%","3,972","4,148","3,972",42.809,"174.627,44"
04/8/2009,"4,1250","0,9298%","4,125","4,163","4,048",47.617,"196.298,32"
03/8/2009,"4,0870","-1,8256%","4,125","4,239","4,071",141.554,"593.370,09"
31/7/2009,"4,1630","2,8409%","4,018","4,163","3,972",67.392,"275.290,05"
30/7/2009,"4,0480","2,2997%","3,957","4,071","3,957",86.827,"348.049,25"
29/7/2009,"3,9570","1,5657%","3,918","3,98","3,88",39.359,"154.851,74"
28/7/2009,"3,8960","-1,1418%","3,941","3,972","3,819",102.039,"395.756,22"
27/7/2009,"3,9410","7,7070%","3,712","3,987","3,682",162.445,"628.139,91"
24/7/2009,"3,6590","-0,1909%","3,735","3,735","3,659",31.267,"115.819,36"
23/7/2009,"3,6660","2,1170%","3,659","3,69","3,628",8.659,"31.702,44"
22/7/2009,"3,5900","-2,0731%","3,674","3,728","3,59",47.644,"171.968,21"
21/7/2009,"3,6660","-1,8474%","3,682","3,781","3,666",51.526,"192.106,84"
20/7/2009,"3,7350","-0,2137%","3,712","3,804","3,682",60.886,"227.904,06"
17/7/2009,"3,7430","6,7598%","3,506","3,743","3,506",185.247,"668.113,83"
16/7/2009,"3,5060","-0,2277%","3,552","3,552","3,491",496.177,"1.740.943,13"
